station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
MTN,2019-07-21 03:03,84.20,77.00,79.04,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.16,KMTN 210703Z AUTO 00000KT 10SM CLR 29/25 A2987 RMK AO2
MTN,2019-07-21 03:21,82.40,77.00,83.77,0.00,0.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.85,KMTN 210721Z AUTO 00000KT 10SM CLR 28/25 A2986 RMK AO2
MTN,2019-07-21 03:42,82.40,77.00,83.77,0.00,0.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.85,KMTN 210742Z AUTO 00000KT 10SM CLR 28/25 A2985 RMK AO2
MTN,2019-07-21 04:03,84.20,78.80,83.88,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.10,KMTN 210803Z AUTO 00000KT 10SM CLR 29/26 A2984 RMK AO2
MTN,2019-07-21 04:21,82.40,78.80,88.90,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.76,KMTN 210821Z AUTO 00000KT 10SM CLR 28/26 A2984 RMK AO2
MTN,2019-07-21 04:42,80.60,78.80,94.27,270.00,3.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,89.33,KMTN 210842Z AUTO 27003KT 10SM CLR 27/26 A2984 RMK AO2
MTN,2019-07-21 05:03,82.40,78.80,88.90,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.76,KMTN 210903Z AUTO 00000KT 10SM CLR 28/26 A2984 RMK AO2
MTN,2019-07-21 05:21,82.40,78.80,88.90,0.00,0.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.76,KMTN 210921Z AUTO 00000KT 10SM CLR 28/26 A2984 RMK AO2
MTN,2019-07-21 05:30,82.40,78.80,88.90,240.00,3.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,92.76,KMTN 210930Z AUTO 24003KT 10SM CLR 28/26 A2985 RMK AO2
MTN,2019-07-21 05:45,82.40,78.80,88.90,240.00,3.00,0.00,29.85,M,6.00,M,FEW,M,M,M,15000.00,M,M,M,BR,M,M,M,M,M,M,92.76,KMTN 210945Z 24003KT 6SM BR FEW150 28/26 A2985
MTN,2019-07-21 06:45,84.20,78.80,83.88,270.00,3.00,0.00,29.87,M,6.00,M,SCT,M,M,M,15000.00,M,M,M,HZ,M,M,M,M,M,M,96.10,KMTN 211045Z 27003KT 6SM HZ SCT150 29/26 A2987
MTN,2019-07-21 07:45,87.80,78.80,74.77,250.00,6.00,0.00,29.89,M,10.00,M,SCT,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,102.37,KMTN 211145Z 25006KT 10SM SCT150 31/26 A2989
MTN,2019-07-21 08:45,89.60,77.00,66.55,280.00,10.00,0.00,29.90,M,10.00,M,FEW,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,102.54,KMTN 211245Z 28010KT 10SM FEW180 32/25 A2990
MTN,2019-07-21 09:45,93.20,78.80,63.11,260.00,10.00,0.00,29.90,M,10.00,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,110.34,KMTN 211345Z 26010KT 10SM SCT180 34/26 A2990
MTN,2019-07-21 10:45,93.20,77.00,59.47,290.00,10.00,0.00,29.89,M,10.00,18.00,FEW,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,107.52,KMTN 211445Z 29010G18KT 10SM FEW180 34/25 A2989
MTN,2019-07-21 11:45,96.80,75.20,50.13,290.00,7.00,0.00,29.88,M,10.00,M,FEW,SCT,M,M,6000.00,15000.00,M,M,M,M,M,M,M,M,M,109.75,KMTN 211545Z 29007KT 10SM FEW060 SCT150 36/24 A2988
MTN,2019-07-21 12:45,96.80,75.20,50.13,260.00,8.00,0.00,29.87,M,10.00,M,SCT,SCT,M,M,6000.00,25000.00,M,M,M,M,M,M,M,M,M,109.75,KMTN 211645Z 26008KT 10SM SCT060 SCT250 36/24 A2987
MTN,2019-07-21 13:45,98.60,75.20,47.45,300.00,9.00,0.00,29.87,M,10.00,M,SCT,SCT,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,112.12,KMTN 211745Z 30009KT 10SM SCT050 SCT250 37/24 A2987
MTN,2019-07-21 14:45,98.60,73.40,44.67,290.00,9.00,0.00,29.86,M,10.00,15.00,SCT,SCT,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,109.78,KMTN 211845Z 29009G15KT 10SM SCT050 SCT070 37/23 A2986
MTN,2019-07-21 15:50,98.60,75.20,47.45,290.00,10.00,0.00,29.84,M,10.00,M,SCT,SCT,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,112.12,KMTN 211950Z 29010KT 10SM SCT060 SCT070 37/24 A2984
MTN,2019-07-21 16:45,98.60,73.40,44.67,270.00,6.00,0.00,29.83,M,10.00,M,SCT,SCT,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,109.78,KMTN 212045Z 27006KT 10SM SCT060 SCT075 37/23 A2983
MTN,2019-07-21 17:45,98.60,75.20,47.45,270.00,5.00,0.00,29.82,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,112.12,KMTN 212145Z 27005KT 10SM SCT060 37/24 A2982
MTN,2019-07-21 18:50,98.60,73.40,44.67,240.00,5.00,0.00,29.83,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,109.78,KMTN 212250Z 24005KT 10SM SCT060 37/23 A2983
MTN,2019-07-21 19:45,96.80,73.40,47.19,240.00,3.00,0.00,29.84,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,107.44,KMTN 212345Z 24003KT 10SM SCT200 36/23 A2984
MTN,2019-07-21 20:45,93.20,77.00,59.47,0.00,0.00,0.00,29.85,M,10.00,M,SCT,BKN,OVC,M,6000.00,9000.00,20000.00,M,M,M,M,M,M,M,M,107.52,KMTN 220045Z 00000KT 10SM SCT060 BKN090 OVC200 34/25 A2985 RMK FREQ LTGCCCG NW-NE MOV SE
MTN,2019-07-21 21:00,93.20,75.20,56.01,270.00,20.00,0.00,29.87,M,10.00,33.00,SCT,BKN,OVC,M,6000.00,9000.00,20000.00,M,M,M,M,M,M,M,M,105.02,KMTN 220100Z 27020G33KT 10SM SCT060 BKN090 OVC200 34/24 A2987 RMK FREQ LTGCCCG NW-NE MOV SE
MTN,2019-07-21 21:45,84.20,71.60,65.95,310.00,7.00,0.00,29.86,M,10.00,15.00,BKN,OVC,M,M,9000.00,20000.00,M,M,M,M,M,M,M,M,M,89.60,KMTN 220145Z 31007G15KT 10SM BKN090 OVC200 29/22 A2986 RMK CONS LTGCCCG NE-E MOV SE
MTN,2019-07-21 22:03,82.40,71.60,69.90,310.00,8.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,KMTN 220203Z AUTO 31008KT 10SM CLR 28/22 A2988 RMK AO2 LTG DSNT NE
MTN,2019-07-21 22:21,80.60,71.60,74.11,290.00,7.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220221Z AUTO 29007KT 10SM CLR 27/22 A2989 RMK AO2 LTG DSNT N THRU E
MTN,2019-07-21 22:42,80.60,71.60,74.11,290.00,5.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220242Z AUTO 29005KT 10SM CLR 27/22 A2989 RMK AO2 LTG DSNT NE
MTN,2019-07-21 23:03,80.60,71.60,74.11,330.00,4.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220303Z AUTO 33004KT 10SM CLR 27/22 A2988 RMK AO2
MTN,2019-07-21 23:21,80.60,71.60,74.11,180.00,3.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220321Z AUTO 18003KT 10SM CLR 27/22 A2988 RMK AO2
MTN,2019-07-21 23:42,80.60,71.60,74.11,190.00,3.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220342Z AUTO 19003KT 10SM CLR 27/22 A2987 RMK AO2
MTN,2019-07-22 00:03,80.60,71.60,74.11,220.00,3.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220403Z AUTO 22003KT 10SM CLR 27/22 A2988 RMK AO2
MTN,2019-07-22 00:21,82.40,71.60,69.90,190.00,3.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.18,KMTN 220421Z AUTO 19003KT 10SM CLR 28/22 A2989 RMK AO2
MTN,2019-07-22 00:42,82.40,71.60,69.90,0.00,0.00,0.00,29.89,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,87.18,KMTN 220442Z AUTO 00000KT 10SM SCT080 28/22 A2989 RMK AO2
MTN,2019-07-22 01:03,80.60,71.60,74.11,230.00,5.00,0.00,29.89,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220503Z AUTO 23005KT 10SM SCT080 27/22 A2989 RMK AO2
MTN,2019-07-22 01:21,80.60,71.60,74.11,0.00,0.00,0.00,29.89,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220521Z AUTO 00000KT 10SM SCT080 27/22 A2989 RMK AO2
MTN,2019-07-22 01:42,80.60,71.60,74.11,230.00,3.00,0.00,29.89,M,10.00,M,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220542Z AUTO 23003KT 10SM BKN090 27/22 A2989 RMK AO2
MTN,2019-07-22 02:03,80.60,71.60,74.11,180.00,3.00,0.00,29.89,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220603Z AUTO 18003KT 10SM SCT090 27/22 A2989 RMK AO2
MTN,2019-07-22 02:21,80.60,71.60,74.11,170.00,3.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.57,KMTN 220621Z AUTO 17003KT 10SM CLR 27/22 A2989 RMK AO2
MTN,2019-07-22 02:42,78.80,73.40,83.55,0.00,0.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220642Z AUTO 00000KT 10SM CLR 26/23 A2989 RMK AO2
MTN,2019-07-22 03:03,78.80,73.40,83.55,0.00,0.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220703Z AUTO 00000KT 10SM CLR 26/23 A2989 RMK AO2
MTN,2019-07-22 03:21,78.80,73.40,83.55,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220721Z AUTO 00000KT 10SM CLR 26/23 A2988 RMK AO2
MTN,2019-07-22 03:42,78.80,73.40,83.55,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220742Z AUTO 00000KT 10SM CLR 26/23 A2988 RMK AO2
MTN,2019-07-22 04:03,77.00,73.40,88.67,0.00,0.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220803Z AUTO 00000KT 10SM CLR 25/23 A2987 RMK AO2
MTN,2019-07-22 04:21,77.00,73.40,88.67,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220821Z AUTO 00000KT 10SM CLR 25/23 A2988 RMK AO2
MTN,2019-07-22 04:42,77.00,73.40,88.67,0.00,0.00,0.00,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220842Z AUTO 00000KT 10SM CLR 25/23 A2989 RMK AO2
MTN,2019-07-22 05:03,77.00,73.40,88.67,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220903Z AUTO 00000KT 10SM CLR 25/23 A2988 RMK AO2
MTN,2019-07-22 05:21,77.00,73.40,88.67,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220921Z AUTO 00000KT 10SM CLR 25/23 A2988 RMK AO2
MTN,2019-07-22 05:30,77.00,73.40,88.67,0.00,0.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KMTN 220930Z AUTO 00000KT 10SM CLR 25/23 A2988 RMK AO2
MTN,2019-07-22 05:45,77.00,73.40,88.67,0.00,0.00,0.00,29.87,M,10.00,M,SCT,SCT,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KMTN 220945Z 00000KT 10SM SCT180 SCT250 25/23 A2987
MTN,2019-07-22 06:45,78.80,75.20,88.75,0.00,0.00,0.00,29.87,M,10.00,M,SCT,SCT,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KMTN 221045Z 00000KT 10SM SCT180 SCT250 26/24 A2987
MTN,2019-07-22 07:55,82.40,75.20,78.90,240.00,5.00,0.00,29.87,M,10.00,M,SCT,SCT,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,89.48,KMTN 221155Z 24005KT 10SM SCT180 SCT250 28/24 A2987
MTN,2019-07-22 08:45,84.20,71.60,65.95,250.00,5.00,0.00,29.86,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,89.60,KMTN 221245Z 25005KT 10SM SCT200 29/22 A2986
MTN,2019-07-22 09:45,87.80,71.60,58.78,240.00,5.00,0.00,29.86,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,94.18,KMTN 221345Z 24005KT 10SM SCT200 31/22 A2986
MTN,2019-07-22 10:45,87.80,71.60,58.78,160.00,8.00,0.00,29.84,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,94.18,KMTN 221445Z 16008KT 10SM SCT200 31/22 A2984
MTN,2019-07-22 11:55,89.60,75.20,62.68,120.00,7.00,0.00,29.83,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,100.23,KMTN 221555Z 12007KT 10SM SCT200 32/24 A2983
MTN,2019-07-22 12:45,91.40,77.00,62.90,120.00,9.00,0.00,29.81,M,10.00,M,FEW,SCT,M,M,9000.00,20000.00,M,M,M,M,M,M,M,M,M,105.06,KMTN 221645Z 12009KT 10SM FEW090 SCT200 33/25 A2981
MTN,2019-07-22 13:45,91.40,78.80,66.75,130.00,9.00,0.00,29.79,M,10.00,M,SCT,SCT,M,M,4800.00,20000.00,M,M,M,M,M,M,M,M,M,107.79,KMTN 221745Z 13009KT 10SM SCT048 SCT200 33/26 2979
MTN,2019-07-22 14:45,91.40,80.60,70.81,140.00,11.00,0.00,29.76,M,10.00,M,SCT,BKN,BKN,M,6000.00,7000.00,9000.00,M,M,M,M,M,M,M,M,110.88,KMTN 221845Z 14011KT 10SM SCT060 BKN070 BKN090 33/27 A2976
MTN,2019-07-22 15:48,95.00,73.40,49.87,200.00,10.00,0.00,29.74,M,7.00,15.00,SCT,BKN,BKN,M,8000.00,9000.00,16000.00,M,TS,M,M,M,M,M,M,105.13,KMTN 221948Z 20010G15KT 7SM TS SCT080 BKN090 BKN160 35/23 A2974 RMK TSB44 SE MOV E OCNL LTGCCCG SE
MTN,2019-07-22 16:15,82.40,75.20,78.90,260.00,24.00,0.00,39.81,M,1.00,36.00,OVC,M,M,M,3800.00,M,M,M,TSRA,M,M,M,M,M,M,89.48,KMTN 222015Z 26024G36KT 1SM TSRA OVC038 28/24 A3981
MTN,2019-07-22 16:25,75.20,75.20,100.00,280.00,11.00,0.00,29.79,M,7.00,26.00,BKN,BKN,M,M,1700.00,4100.00,M,M,-RA,M,M,M,M,M,M,M,KMTN 222025Z 28011G26KT 7SM -RA BKN017 BKN041 24/24 A2979 RMK TS NE MOV E OCNL
MTN,2019-07-22 16:50,77.00,73.40,88.67,290.00,6.00,0.00,29.76,M,7.00,M,BKN,BKN,M,M,6500.00,10000.00,M,M,M,M,M,M,M,M,M,M,KMTN 222050Z 29006KT 7SM BKN065 BKN100 25/23 A2976 RMK TSE50
MTN,2019-07-22 17:50,78.80,73.40,83.55,260.00,4.00,0.00,29.77,M,10.00,M,BKN,BKN,M,M,6000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KMTN 222150Z 26004KT 10SM BKN060 BKN100 26/23 A2977
MTN,2019-07-22 18:50,80.60,73.40,78.76,250.00,4.00,0.00,29.77,M,10.00,M,FEW,BKN,BKN,M,10000.00,14000.00,19000.00,M,M,M,M,M,M,M,M,85.32,KMTN 222250Z 25004KT 10SM FEW100 BKN140 BKN190 27/23 A2977
MTN,2019-07-22 19:48,80.60,73.40,78.76,260.00,4.00,0.00,29.78,M,10.00,M,SCT,BKN,OVC,M,11000.00,14000.00,19000.00,M,M,M,M,M,M,M,M,85.32,KMTN 222348Z 26004KT 10SM SCT110 BKN140 OVC190 27/23 A2978
MTN,2019-07-22 20:50,82.40,75.20,78.90,0.00,0.00,0.00,29.78,M,10.00,M,SCT,SCT,BKN,M,12000.00,14000.00,19000.00,M,M,M,M,M,M,M,M,89.48,KMTN 230050Z 00000KT 10SM SCT120 SCT140 BKN190 28/24 A2978
MTN,2019-07-22 21:45,82.40,75.20,78.90,210.00,12.00,0.00,29.79,M,6.00,20.00,SCT,BKN,OVC,M,4000.00,8500.00,12000.00,M,RA,M,M,M,M,M,M,89.48,KMTN 230145Z 21012G20KT 6SM RA SCT040 BKN085 OVC120 28/24 A2979
MTN,2019-07-22 22:03,78.80,75.20,88.75,170.00,4.00,0.00,29.78,M,10.00,M,SCT,SCT,SCT,M,4100.00,8000.00,9500.00,M,-RA,M,M,M,M,M,M,M,KMTN 230203Z AUTO 17004KT 10SM -RA SCT041 SCT080 SCT095 26/24 A2978 RMK AO2
MTN,2019-07-22 22:21,78.80,75.20,88.75,0.00,0.00,0.00,29.78,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 230221Z AUTO 00000KT 10SM SCT120 26/24 A2978 RMK AO2
MTN,2019-07-22 22:42,78.80,75.20,88.75,180.00,3.00,0.00,29.78,M,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 230242Z AUTO 18003KT 10SM SCT120 26/24 A2978 RMK AO2 LTG DSNT N
MTN,2019-07-22 23:03,78.80,73.40,83.55,210.00,10.00,0.00,29.80,M,10.00,14.00,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 230303Z AUTO 21010G14KT 10SM SCT110 26/23 A2980 RMK AO2 LTG DSNT N
MTN,2019-07-22 23:21,78.80,69.80,73.95,260.00,7.00,0.00,29.80,M,10.00,M,SCT,SCT,BKN,M,3800.00,4900.00,11000.00,M,M,M,M,M,M,M,M,M,KMTN 230321Z AUTO 26007KT 10SM SCT038 SCT049 BKN110 26/21 A2980 RMK AO2
MTN,2019-07-22 23:42,77.00,71.60,83.44,310.00,5.00,0.00,29.80,M,10.00,M,BKN,BKN,BKN,M,3100.00,3800.00,5000.00,M,M,M,M,M,M,M,M,M,KMTN 230342Z AUTO 31005KT 10SM BKN031 BKN038 BKN050 25/22 A2980 RMK AO2
MTN,2019-07-23 00:03,77.00,71.60,83.44,300.00,5.00,0.00,29.80,M,10.00,M,SCT,SCT,OVC,M,3400.00,4600.00,9500.00,M,M,M,M,M,M,M,M,M,KMTN 230403Z AUTO 30005KT 10SM SCT034 SCT046 OVC095 25/22 A2980 RMK AO2
MTN,2019-07-23 00:21,77.00,71.60,83.44,280.00,3.00,0.00,29.79,M,10.00,M,OVC,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,M,KMTN 230421Z AUTO 28003KT 10SM OVC085 25/22 A2979 RMK AO2
MTN,2019-07-23 00:42,75.20,71.60,88.59,300.00,3.00,0.00,29.78,M,10.00,M,SCT,SCT,M,M,8500.00,12000.00,M,M,M,M,M,M,M,M,M,M,KMTN 230442Z AUTO 30003KT 10SM SCT085 SCT120 24/22 A2978 RMK AO2
MTN,2019-07-23 01:03,75.20,71.60,88.59,290.00,4.00,0.00,29.78,M,10.00,M,SCT,SCT,M,M,4300.00,8000.00,M,M,M,M,M,M,M,M,M,M,KMTN 230503Z AUTO 29004KT 10SM SCT043 SCT080 24/22 A2978 RMK AO2 LTG DSNT SE
MTN,2019-07-23 01:21,75.20,71.60,88.59,290.00,3.00,0.00,29.78,M,10.00,M,BKN,BKN,BKN,M,4300.00,8000.00,11000.00,M,M,M,M,M,M,M,M,M,KMTN 230521Z AUTO 29003KT 10SM BKN043 BKN080 BKN110 24/22 A2978 RMK AO2
MTN,2019-07-23 01:42,75.20,71.60,88.59,0.00,0.00,0.00,29.77,M,10.00,M,SCT,BKN,OVC,M,1800.00,4300.00,9500.00,M,M,M,M,M,M,M,M,M,KMTN 230542Z AUTO 00000KT 10SM SCT018 BKN043 OVC095 24/22 A2977 RMK AO2
MTN,2019-07-23 02:03,75.20,73.40,94.14,0.00,0.00,0.00,29.76,M,10.00,M,SCT,SCT,OVC,M,1800.00,2700.00,4600.00,M,-DZ,M,M,M,M,M,M,M,KMTN 230603Z AUTO 00000KT 10SM -DZ SCT018 SCT027 OVC046 24/23 A2976 RMK AO2
MTN,2019-07-23 02:21,75.20,73.40,94.14,40.00,3.00,0.00,29.75,M,10.00,M,SCT,BKN,OVC,M,1800.00,2500.00,4700.00,M,M,M,M,M,M,M,M,M,KMTN 230621Z AUTO 04003KT 10SM SCT018 BKN025 OVC047 24/23 A2975 RMK AO2
MTN,2019-07-23 02:42,73.40,71.60,94.10,320.00,7.00,0.00,29.73,M,10.00,M,BKN,OVC,M,M,1400.00,2500.00,M,M,M,M,M,M,M,M,M,M,KMTN 230642Z AUTO 32007KT 10SM BKN014 OVC025 23/22 A2973 RMK AO2
MTN,2019-07-23 03:03,69.80,68.00,94.01,300.00,16.00,0.07,29.76,M,2.50,27.00,SCT,BKN,OVC,M,800.00,1400.00,1800.00,M,+RA,M,M,M,M,M,M,M,KMTN 230703Z AUTO 30016G27KT 2 1/2SM +RA SCT008 BKN014 OVC018 21/20 A2976 RMK AO2 P0007
MTN,2019-07-23 03:21,68.00,68.00,100.00,300.00,10.00,0.27,29.75,M,5.00,17.00,SCT,BKN,OVC,M,800.00,1900.00,4800.00,M,RA,M,M,M,M,M,M,M,KMTN 230721Z AUTO 30010G17KT 5SM RA SCT008 BKN019 OVC048 20/20 A2975 RMK AO2 P0027
MTN,2019-07-23 03:42,68.00,68.00,100.00,290.00,12.00,0.32,29.76,M,7.00,20.00,SCT,BKN,OVC,M,1100.00,4400.00,5500.00,M,RA,M,M,M,M,M,M,M,KMTN 230742Z AUTO 29012G20KT 7SM RA SCT011 BKN044 OVC055 20/20 A2976 RMK AO2 P0032
MTN,2019-07-23 04:03,68.00,68.00,100.00,290.00,15.00,0.00,29.77,M,10.00,20.00,SCT,BKN,OVC,M,1100.00,5000.00,7000.00,M,M,M,M,M,M,M,M,M,KMTN 230803Z AUTO 29015G20KT 10SM SCT011 BKN050 OVC070 20/20 A2977 RMK AO2
MTN,2019-07-23 04:21,68.00,68.00,100.00,280.00,13.00,0.00,29.78,M,10.00,20.00,SCT,SCT,SCT,M,1300.00,4100.00,5000.00,M,M,M,M,M,M,M,M,M,KMTN 230821Z AUTO 28013G20KT 10SM SCT013 SCT041 SCT050 20/20 A2978 RMK AO2
MTN,2019-07-23 04:42,68.00,68.00,100.00,280.00,10.00,0.00,29.79,M,10.00,M,SCT,SCT,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,M,KMTN 230842Z AUTO 28010KT 10SM SCT100 SCT120 20/20 A2979 RMK AO2
MTN,2019-07-23 05:03,68.00,68.00,100.00,280.00,9.00,0.00,29.80,M,10.00,M,SCT,BKN,BKN,M,1400.00,10000.00,12000.00,M,M,M,M,M,M,M,M,M,KMTN 230903Z AUTO 28009KT 10SM SCT014 BKN100 BKN120 20/20 A2980 RMK AO2
MTN,2019-07-23 05:21,68.00,68.00,100.00,290.00,7.00,0.00,29.81,M,10.00,M,SCT,SCT,BKN,M,1400.00,7000.00,9000.00,M,M,M,M,M,M,M,M,M,KMTN 230921Z AUTO 29007KT 10SM SCT014 SCT070 BKN090 20/20 A2981 RMK AO2
MTN,2019-07-23 05:30,68.00,68.00,100.00,280.00,8.00,0.00,29.82,M,10.00,M,SCT,SCT,BKN,M,1400.00,7000.00,10000.00,M,M,M,M,M,M,M,M,M,KMTN 230930Z AUTO 28008KT 10SM SCT014 SCT070 BKN100 20/20 A2982 RMK AO2
MTN,2019-07-23 05:45,69.80,68.00,94.01,270.00,6.00,0.00,29.84,M,10.00,M,BKN,BKN,M,M,1400.00,10000.00,M,M,-DZ,M,M,M,M,M,M,M,KMTN 230945Z 27006KT 10SM -DZ BKN014 BKN100 21/20 A2984
MTN,2019-07-23 06:45,69.80,68.00,94.01,270.00,7.00,0.00,29.87,M,7.00,M,SCT,BKN,OVC,M,1600.00,6000.00,9000.00,M,-RA,M,M,M,M,M,M,M,KMTN 231045Z 27007KT 7SM -RA SCT016 BKN060 OVC090 21/20 A2987
MTN,2019-07-23 07:50,69.80,69.80,100.00,260.00,5.00,0.00,29.88,M,7.00,M,FEW,BKN,OVC,M,1600.00,6000.00,9000.00,M,-RA,M,M,M,M,M,M,M,KMTN 231150Z 26005KT 7SM -RA FEW016 BKN060 OVC090 21/21 A2988
MTN,2019-07-23 08:50,71.60,69.80,94.06,250.00,5.00,0.00,29.90,M,7.00,M,FEW,BKN,OVC,M,1500.00,9000.00,12000.00,M,M,M,M,M,M,M,M,M,KMTN 231250Z 25005KT 7SM FEW015 BKN090 OVC120 22/21 A2990
MTN,2019-07-23 09:50,71.60,69.80,94.06,280.00,6.00,0.00,29.90,M,10.00,M,FEW,OVC,M,M,1500.00,12000.00,M,M,-RA,M,M,M,M,M,M,M,KMTN 231350Z 28006KT 10SM -RA FEW015 OVC120 22/21 A2990
MTN,2019-07-23 10:50,73.40,69.80,88.51,290.00,7.00,0.00,29.89,M,10.00,M,BKN,BKN,M,M,1500.00,9000.00,M,M,M,M,M,M,M,M,M,M,KMTN 231450Z 29007KT 10SM BKN015 BKN090 23/21 A2989
MTN,2019-07-23 11:50,75.20,69.80,83.32,290.00,5.00,0.00,29.89,M,10.00,M,BKN,BKN,BKN,M,2000.00,2700.00,3300.00,M,M,M,M,M,M,M,M,M,KMTN 231550Z 29005KT 10SM BKN020 BKN027 BKN033 24/21 A2989
